dcm_file,patient-id,study_instance_uid,study_date,series_instance_uid
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-164.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-071.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-077.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-124.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-269.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-110.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-140.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-223.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-121.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-032.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-219.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-080.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-033.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-111.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-281.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-256.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-155.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-099.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-231.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-012.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-213.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-188.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-073.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-051.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-010.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-261.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-132.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-162.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-058.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-161.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-147.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-253.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-300.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-034.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-228.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-168.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-190.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-244.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-192.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-040.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-102.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-069.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-290.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-202.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-054.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-195.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-173.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-090.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-049.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-186.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-103.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-263.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-052.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-021.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-067.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-044.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-085.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-207.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-268.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-252.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
/radraid/swelland/images/DRO-Toolkit/Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0/10-09-2009-NA-NA-15258/6.000000-NA-33250/1-029.dcm,Phantom-100.0-1.0-1.0-1.0-9.0-0.0-100.0-10.0-0.0-0.0,1.3.6.1.4.1.14519.5.2.1.4334.1100.227778435442610900403510215258,20091009,1.3.6.1.4.1.14519.5.2.1.4334.1100.149287153529999184294928933250
